,elevation,latitude,longitude,speedD,speedE,speedN,run,tf_id,discipline_from_name,timestamp
0,1553.5430000000001,-43.8206381,170.66152649999998,0.927,-3.7030000000000003,-1.814,1,111299,SL,20250910T231722100000
1,1553.538,-43.8206403,170.6615205,0.799,-4.469,-2.278,1,111299,SL,20250910T231722200000
2,1553.393,-43.8206431,170.6615142,0.902,-5.032,-2.871,1,111299,SL,20250910T231722300000
3,1553.208,-43.8206457,170.6615082,1.047,-4.95,-2.821,1,111299,SL,20250910T231722400000
4,1552.9660000000001,-43.8206485,170.661502,1.25,-5.127,-2.982,1,111299,SL,20250910T231722500000
5,1552.784,-43.820650799999996,170.6614954,1.335,-5.345,-2.658,1,111299,SL,20250910T231722600000
6,1552.596,-43.820653,170.6614882,1.415,-5.682,-2.531,1,111299,SL,20250910T231722700000
7,1552.434,-43.820654999999995,170.6614804,1.447,-6.155,-2.348,1,111299,SL,20250910T231722800000
8,1552.324,-43.820656199999995,170.6614717,1.399,-6.765000000000001,-1.695,1,111299,SL,20250910T231722900000
9,1552.317,-43.820657399999995,170.6614622,1.214,-7.364,-1.53,1,111299,SL,20250910T231723000000
10,1552.257,-43.8206589,170.6614518,1.1300000000000001,-8.079,-1.667,1,111299,SL,20250910T231723100000
11,1552.09,-43.8206602,170.6614413,1.21,-8.429,-1.507,1,111299,SL,20250910T231723200000
12,1551.849,-43.8206616,170.6614309,1.3780000000000001,-8.414,-1.52,1,111299,SL,20250910T231723300000
13,1551.533,-43.820663,170.6614204,1.625,-8.488999999999999,-1.456,1,111299,SL,20250910T231723400000
14,1551.278,-43.8206651,170.6614107,1.7610000000000001,-7.963,-2.007,1,111299,SL,20250910T231723500000
15,1551.067,-43.8206688,170.6614021,1.806,-7.236,-3.563,1,111299,SL,20250910T231723600000
16,1550.897,-43.8206729,170.661393,1.7880000000000003,-7.292,-4.208,1,111299,SL,20250910T231723700000
17,1550.668,-43.8206768,170.6613841,1.86,-7.1979999999999995,-4.2829999999999995,1,111299,SL,20250910T231723800000
18,1550.3909999999998,-43.8206809,170.6613754,1.988,-7.019,-4.441000000000001,1,111299,SL,20250910T231723900000
19,1550.079,-43.8206861,170.6613664,2.148,-7.3,-5.234,1,111299,SL,20250910T231724000000
20,1549.759,-43.820692300000005,170.6613586,2.293,-6.504,-6.2620000000000005,1,111299,SL,20250910T231724100000
21,1549.504,-43.8206993,170.6613525,2.3230000000000004,-5.074,-7.243,1,111299,SL,20250910T231724200000
22,1549.287,-43.8207075,170.6613478,2.289,-3.979,-8.564,1,111299,SL,20250910T231724300000
23,1549.0620000000001,-43.820715899999996,170.66134359999998,2.2790000000000004,-3.473,-9.105,1,111299,SL,20250910T231724400000
24,1548.71,-43.820724899999995,170.661339,2.456,-3.662,-9.587,1,111299,SL,20250910T231724500000
25,1548.317,-43.820733399999995,170.66133449999998,2.664,-3.6830000000000003,-9.449,1,111299,SL,20250910T231724600000
26,1547.8500000000001,-43.8207422,170.66132979999998,2.955,-3.87,-9.515,1,111299,SL,20250910T231724700000
27,1547.351,-43.820751099999995,170.6613246,3.254,-4.2170000000000005,-9.533,1,111299,SL,20250910T231724800000
28,1546.926,-43.8207593,170.6613184,3.4050000000000002,-4.95,-9.165,1,111299,SL,20250910T231724900000
29,1546.67,-43.8207667,170.6613099,3.306,-6.4,-8.572,1,111299,SL,20250910T231725000000
30,1546.612,-43.8207726,170.6612985,2.942,-8.426,-7.418,1,111299,SL,20250910T231725100000
31,1546.547,-43.820778499999996,170.661286,2.6270000000000002,-9.579,-7.029,1,111299,SL,20250910T231725200000
32,1546.328,-43.820785,170.66127419999998,2.569,-9.491,-7.168,1,111299,SL,20250910T231725300000
33,1546.046,-43.8207911,170.6612621,2.6149999999999998,-9.7,-6.846,1,111299,SL,20250910T231725400000
34,1545.694,-43.820797,170.6612501,2.749,-9.681,-6.447,1,111299,SL,20250910T231725500000
35,1545.257,-43.8208033,170.66123829999998,2.98,-9.523,-6.6370000000000005,1,111299,SL,20250910T231725600000
36,1544.801,-43.8208103,170.66122719999998,3.199,-9.112,-7.191,1,111299,SL,20250910T231725700000
37,1544.413,-43.820818,170.66121719999998,3.286,-8.186,-8.102,1,111299,SL,20250910T231725800000
38,1544.1209999999999,-43.8208276,170.6612094,3.219,-6.597999999999999,-10.025,1,111299,SL,20250910T231725900000
39,1543.8509999999999,-43.8208378,170.66120309999997,3.135,-5.305999999999999,-11.076,1,111299,SL,20250910T231726000000
40,1543.5049999999999,-43.8208477,170.66119659999998,3.182,-5.244,-11.009,1,111299,SL,20250910T231726100000
41,1543.004,-43.8208577,170.66118949999998,3.441,-5.6579999999999995,-10.696,1,111299,SL,20250910T231726200000
42,1542.4460000000001,-43.8208675,170.6611828,3.739,-5.465,-10.496,1,111299,SL,20250910T231726300000
43,1541.815,-43.8208774,170.6611758,4.098,-5.74,-10.306000000000001,1,111299,SL,20250910T231726400000
44,1541.2930000000001,-43.8208862,170.6611677,4.262,-6.451,-9.622,1,111299,SL,20250910T231726500000
45,1541.0390000000002,-43.8208941,170.6611573,4.028,-7.9510000000000005,-9.403,1,111299,SL,20250910T231726600000
46,1540.929,-43.8209005,170.6611441,3.639,-9.96,-8.426,1,111299,SL,20250910T231726700000
47,1540.806,-43.8209064,170.6611312,3.3129999999999997,-10.235,-7.514,1,111299,SL,20250910T231726800000
48,1540.5390000000002,-43.820912,170.6611183,3.231,-10.283000000000001,-6.723000000000001,1,111299,SL,20250910T231726900000
49,1540.1970000000001,-43.8209176,170.6611056,3.2609999999999997,-10.306000000000001,-6.332000000000001,1,111299,SL,20250910T231727000000
50,1539.7540000000001,-43.8209233,170.6610929,3.423,-10.251000000000001,-6.056,1,111299,SL,20250910T231727100000
51,1539.1920000000002,-43.8209285,170.6610801,3.725,-10.332,-5.488,1,111299,SL,20250910T231727200000
52,1538.723,-43.8209358,170.6610686,3.845,-9.479000000000001,-7.112,1,111299,SL,20250910T231727300000
53,1538.4669999999999,-43.820945200000004,170.66105969999998,3.645,-7.537000000000001,-9.767,1,111299,SL,20250910T231727400000
54,1538.2459999999999,-43.820955500000004,170.6610532,3.435,-5.620000000000001,-11.257000000000001,1,111299,SL,20250910T231727500000
55,1538.0249999999999,-43.8209658,170.6610475,3.265,-4.7490000000000006,-11.648,1,111299,SL,20250910T231727600000
56,1537.693,-43.8209772,170.6610413,3.271,-4.940000000000001,-12.303,1,111299,SL,20250910T231727700000
57,1537.271,-43.8209875,170.66103529999998,3.4080000000000004,-4.8870000000000005,-11.574,1,111299,SL,20250910T231727800000
58,1536.7659999999998,-43.820998,170.6610296,3.6350000000000002,-4.674000000000001,-11.326,1,111299,SL,20250910T231727900000
59,1536.158,-43.821008400000004,170.66102379999998,3.9770000000000003,-4.7940000000000005,-10.889,1,111299,SL,20250910T231728000000
60,1535.768,-43.8210174,170.6610159,3.9800000000000004,-6.031000000000001,-10.377,1,111299,SL,20250910T231728100000
61,1535.572,-43.8210258,170.661005,3.726,-8.137,-10.112,1,111299,SL,20250910T231728200000
62,1535.63,-43.8210318,170.6609911,3.177,-10.299,-8.688,1,111299,SL,20250910T231728300000
63,1535.519,-43.8210375,170.6609781,2.914,-10.245999999999999,-7.478000000000001,1,111299,SL,20250910T231728400000
64,1535.258,-43.8210434,170.6609648,2.8810000000000002,-10.602,-6.897,1,111299,SL,20250910T231728500000
65,1534.871,-43.8210497,170.66095199999998,3.0100000000000002,-10.383,-6.73,1,111299,SL,20250910T231728600000
66,1534.343,-43.8210564,170.66093949999998,3.315,-10.229999999999999,-6.720000000000001,1,111299,SL,20250910T231728700000
