,elevation,latitude,longitude,speedD,speedE,speedN,run,tf_id,discipline_from_name,timestamp
63,3160.954,39.5748897,-106.514726,11.536,-26.284,1.021,1,109575,DH,20241213T181325800000
64,3159.524,39.5748908,-106.5147552,11.864,-25.778,1.305,1,109575,DH,20241213T181325900000
65,3158.105,39.5748917,-106.5147842,12.144,-25.492,1.035,1,109575,DH,20241213T181326000000
66,3156.616,39.5748927,-106.5148132,12.484,-25.536,1.228,1,109575,DH,20241213T181326100000
67,3155.265,39.5748954,-106.5148434,12.611,-26.01,2.771,1,109575,DH,20241213T181326200000
68,3153.943,39.5748993,-106.5148731,12.681,-25.612,4.154,1,109575,DH,20241213T181326300000
69,3152.597,39.5749049,-106.5149029,12.778,-25.665,5.952,1,109575,DH,20241213T181326400000
70,3151.166,39.5749104,-106.5149322,12.976,-25.489,6.139,1,109575,DH,20241213T181326500000
71,3149.772,39.5749167,-106.5149616,13.098,-25.385,6.873,1,109575,DH,20241213T181326600000
72,3148.333,39.5749236,-106.5149909,13.271,-25.383,7.715,1,109575,DH,20241213T181326700000
73,3146.87,39.5749312,-106.5150206,13.453,-25.664,8.362,1,109575,DH,20241213T181326800000
74,3145.383,39.5749398,-106.5150498,13.645,-25.293,9.529,1,109575,DH,20241213T181326900000
75,3143.899,39.574949,-106.5150789,13.805,-25.123,10.184,1,109575,DH,20241213T181327000000
76,3142.362,39.5749584,-106.5151077,14.015,-24.998,10.517,1,109575,DH,20241213T181327100000
77,3140.848,39.5749686,-106.5151362,14.168,-24.663,11.324,1,109575,DH,20241213T181327200000
78,3139.353,39.5749803,-106.5151644,14.268,-24.347,12.83,1,109575,DH,20241213T181327300000
79,3137.999,39.5749937,-106.5151916,14.146,-23.299,14.493,1,109575,DH,20241213T181327400000
80,3136.621,39.5750078,-106.5152185,14.083,-23.016,15.451,1,109575,DH,20241213T181327500000
81,3135.216,39.5750225,-106.5152451,14.07,-22.856,16.15,1,109575,DH,20241213T181327600000
82,3133.732,39.5750373,-106.5152715,14.175,-22.79,16.449,1,109575,DH,20241213T181327700000
83,3132.178,39.5750524,-106.5152979,14.366,-22.89,16.853,1,109575,DH,20241213T181327800000
84,3130.666,39.5750686,-106.5153233,14.469,-21.96,17.911,1,109575,DH,20241213T181327900000
85,3129.227,39.5750858,-106.5153477,14.447,-21.009,19.005,1,109575,DH,20241213T181328000000
86,3127.887,39.5751045,-106.5153704,14.281,-19.502,20.426,1,109575,DH,20241213T181328100000
87,3126.546,39.5751241,-106.5153927,14.147,-19.038,21.509,1,109575,DH,20241213T181328200000
88,3125.168,39.5751444,-106.5154141,14.091,-18.368,22.354,1,109575,DH,20241213T181328300000
89,3123.888,39.5751652,-106.5154343,13.893,-17.244,22.984,1,109575,DH,20241213T181328400000
90,3122.666,39.5751874,-106.5154529,13.641,-15.85,24.293,1,109575,DH,20241213T181328500000
91,3121.595,39.5752106,-106.5154698,13.223,-14.286,25.395,1,109575,DH,20241213T181328600000
92,3120.668,39.5752345,-106.5154851,12.655,-12.658,26.131,1,109575,DH,20241213T181328700000
93,3119.858,39.5752593,-106.515499,11.998,-11.349,27.038,1,109575,DH,20241213T181328800000
94,3118.979,39.5752843,-106.5155126,11.526,-11.106,27.318,1,109575,DH,20241213T181328900000
95,3118.166,39.5753095,-106.5155245,11.019,-9.79,27.63,1,109575,DH,20241213T181329000000
96,3117.506,39.5753354,-106.515535,10.365,-8.359,28.202,1,109575,DH,20241213T181329100000
97,3116.95,39.5753616,-106.5155445,9.659,-7.369,28.549,1,109575,DH,20241213T181329200000
98,3116.447,39.5753881,-106.5155536,8.982,-6.939,28.872,1,109575,DH,20241213T181329300000
99,3115.851,39.5754143,-106.5155628,8.538,-7.216,28.802,1,109575,DH,20241213T181329400000
100,3115.3,39.5754409,-106.5155716,8.091,-6.949,29.108,1,109575,DH,20241213T181329500000
101,3114.649,39.5754675,-106.5155801,7.851,-6.949,29.282,1,109575,DH,20241213T181329600000
102,3113.882,39.5754937,-106.5155885,7.83,-7.109,29.139,1,109575,DH,20241213T181329700000
103,3113.07,39.5755196,-106.5155971,7.876,-7.372,28.84,1,109575,DH,20241213T181329800000
104,3112.192,39.5755456,-106.5156059,8.006,-7.725,28.901,1,109575,DH,20241213T181329900000
105,3111.15,39.5755717,-106.5156144,8.342,-7.9,29.038,1,109575,DH,20241213T181330000000
106,3110.118,39.5755979,-106.5156232,8.605,-8,29.211,1,109575,DH,20241213T181330100000
107,3109.186,39.5756246,-106.5156315,8.687,-7.403,29.562,1,109575,DH,20241213T181330200000
108,3108.372,39.5756508,-106.5156391,8.595,-6.527,29.211,1,109575,DH,20241213T181330300000
109,3107.69,39.5756775,-106.5156464,8.34,-5.803,29.41,1,109575,DH,20241213T181330400000
110,3106.962,39.5757041,-106.5156535,8.189,-5.727,29.529,1,109575,DH,20241213T181330500000
111,3106.41,39.5757306,-106.5156606,7.822,-5.292,29.28,1,109575,DH,20241213T181330600000
112,3105.787,39.5757569,-106.5156671,7.6,-5.114,29.163,1,109575,DH,20241213T181330700000
113,3105.105,39.5757834,-106.5156738,7.507,-5.465,29.287,1,109575,DH,20241213T181330800000
114,3104.405,39.5758097,-106.5156806,7.467,-5.652,29.226,1,109575,DH,20241213T181330900000
115,3103.543,39.575836,-106.5156873,7.622,-6.005,29.198,1,109575,DH,20241213T181331000000
116,3102.717,39.5758618,-106.5156947,7.716,-6.482,28.736,1,109575,DH,20241213T181331100000
117,3101.958,39.5758873,-106.5157044,7.708,-8.045,28.45,1,109575,DH,20241213T181331200000
118,3101.193,39.5759121,-106.5157153,7.713,-9.125,27.649,1,109575,DH,20241213T181331300000
119,3100.333,39.5759361,-106.5157275,7.846,-10.523,26.795,1,109575,DH,20241213T181331400000
120,3099.424,39.5759597,-106.5157413,8.025,-11.969,26.265,1,109575,DH,20241213T181331500000
121,3098.461,39.5759827,-106.5157561,8.232,-13.038,25.694,1,109575,DH,20241213T181331600000
122,3097.375,39.5760046,-106.5157735,8.586,-15.345,24.484,1,109575,DH,20241213T181331700000
123,3096.28,39.5760254,-106.5157924,8.902,-16.669,23.309,1,109575,DH,20241213T181331800000
124,3095.128,39.5760455,-106.5158126,9.237,-17.887,22.459,1,109575,DH,20241213T181331900000
125,3093.993,39.5760647,-106.5158343,9.507,-19.012,21.536,1,109575,DH,20241213T181332000000
126,3092.798,39.5760828,-106.5158575,9.82,-20.354,20.292,1,109575,DH,20241213T181332100000
127,3091.596,39.5760999,-106.5158818,10.098,-21.343,19.153,1,109575,DH,20241213T181332200000
128,3090.377,39.5761158,-106.5159077,10.378,-22.632,17.89,1,109575,DH,20241213T181332300000
129,3089.19,39.5761308,-106.5159348,10.576,-23.549,16.708,1,109575,DH,20241213T181332400000
130,3087.966,39.5761447,-106.5159624,10.778,-24.059,15.656,1,109575,DH,20241213T181332500000
131,3086.774,39.5761572,-106.5159914,10.915,-25.128,14.224,1,109575,DH,20241213T181332600000
132,3085.609,39.5761682,-106.5160219,11.001,-26.257,12.52,1,109575,DH,20241213T181332700000
133,3084.45,39.5761773,-106.5160533,11.064,-27.055,10.505,1,109575,DH,20241213T181332800000
134,3083.275,39.5761856,-106.5160851,11.142,-27.396,9.432,1,109575,DH,20241213T181332900000
135,3082.145,39.5761921,-106.516118,11.156,-28.271,7.588,1,109575,DH,20241213T181333000000
136,3080.97,39.5761979,-106.5161513,11.22,-28.659,6.575,1,109575,DH,20241213T181333100000
137,3079.772,39.5762032,-106.5161849,11.303,-29.01,5.995,1,109575,DH,20241213T181333200000
138,3078.542,39.5762073,-106.5162185,11.414,-29.12,4.791,1,109575,DH,20241213T181333300000
139,3077.231,39.5762112,-106.5162518,11.609,-29.055,4.46,1,109575,DH,20241213T181333400000
140,3075.938,39.5762145,-106.5162856,11.76,-29.302,3.747,1,109575,DH,20241213T181333500000
141,3074.629,39.5762169,-106.5163198,11.912,-29.617,2.842,1,109575,DH,20241213T181333600000
142,3073.307,39.5762184,-106.5163542,12.062,-29.815,1.876,1,109575,DH,20241213T181333700000
143,3072.034,39.5762192,-106.5163887,12.131,-29.801,1.023,1,109575,DH,20241213T181333800000
144,3070.763,39.5762187,-106.5164238,12.189,-30.194,-0.134,1,109575,DH,20241213T181333900000
145,3069.52,39.5762174,-106.5164588,12.208,-30.217,-1.1,1,109575,DH,20241213T181334000000
146,3068.318,39.5762149,-106.5164939,12.174,-30.152,-2.356,1,109575,DH,20241213T181334100000
147,3067.165,39.5762119,-106.5165292,12.087,-30.239,-3.13,1,109575,DH,20241213T181334200000
148,3066.006,39.5762076,-106.5165648,12.022,-30.488,-4.324,1,109575,DH,20241213T181334300000
149,3064.918,39.5762023,-106.5166004,11.882,-30.514,-5.512,1,109575,DH,20241213T181334400000
150,3063.784,39.5761969,-106.5166354,11.813,-30.138,-5.82,1,109575,DH,20241213T181334500000
151,3062.722,39.5761899,-106.5166711,11.669,-30.494,-7.279,1,109575,DH,20241213T181334600000
152,3061.75,39.5761824,-106.5167064,11.439,-30.163,-8.063,1,109575,DH,20241213T181334700000
153,3060.769,39.5761735,-106.5167413,11.245,-29.985,-9.4,1,109575,DH,20241213T181334800000
154,3059.863,39.576164,-106.5167762,10.994,-29.811,-10.273,1,109575,DH,20241213T181334900000
