,elevation,latitude,longitude,speedD,speedE,speedN,run,tf_id,discipline_from_name,timestamp
64,2323.371,46.5847105,7.9471655,7.259,11.36,-22.355,1,109869,DH,20250115T125150800000
65,2322.727,46.5846906,7.9471815,7.117,12.099,-22.097,1,109869,DH,20250115T125150900000
66,2322.043,46.584671,7.947198,7.064,12.473,-21.859,1,109869,DH,20250115T125151000000
67,2321.369,46.5846515,7.9472154,7.006,13.149,-21.678,1,109869,DH,20250115T125151100000
68,2320.718,46.5846324,7.9472338,6.919,13.924,-21.275,1,109869,DH,20250115T125151200000
69,2320.104,46.5846135,7.947253,6.781,14.472,-21.065,1,109869,DH,20250115T125151300000
70,2319.477,46.5845947,7.9472729,6.695,15.125,-20.874,1,109869,DH,20250115T125151400000
71,2318.81,46.5845762,7.9472934,6.689,15.537,-20.632,1,109869,DH,20250115T125151500000
72,2318.186,46.5845579,7.9473146,6.613,16.109,-20.31,1,109869,DH,20250115T125151600000
73,2317.516,46.5845399,7.9473362,6.624,16.474,-20.145,1,109869,DH,20250115T125151700000
74,2316.875,46.5845221,7.9473585,6.585,16.939,-19.759,1,109869,DH,20250115T125151800000
75,2316.246,46.5845047,7.9473814,6.53,17.385,-19.436,1,109869,DH,20250115T125151900000
76,2315.565,46.5844872,7.9474044,6.578,17.584,-19.453,1,109869,DH,20250115T125152000000
77,2314.861,46.5844699,7.9474279,6.66,17.895,-19.296,1,109869,DH,20250115T125152100000
78,2314.103,46.5844528,7.9474516,6.818,18.088,-19.188,1,109869,DH,20250115T125152200000
79,2313.299,46.5844355,7.9474754,7.024,18.243,-19.232,1,109869,DH,20250115T125152300000
80,2312.518,46.5844185,7.9474998,7.155,18.625,-19.059,1,109869,DH,20250115T125152400000
81,2311.747,46.5844014,7.9475244,7.247,18.759,-19.06,1,109869,DH,20250115T125152500000
82,2311.006,46.5843843,7.9475493,7.273,19.017,-19.002,1,109869,DH,20250115T125152600000
83,2310.347,46.5843673,7.9475746,7.155,19.262,-18.905,1,109869,DH,20250115T125152700000
84,2309.685,46.5843501,7.9476001,7.062,19.45,-19.031,1,109869,DH,20250115T125152800000
85,2309.117,46.5843331,7.9476258,6.833,19.567,-18.829,1,109869,DH,20250115T125152900000
86,2308.528,46.5843158,7.9476517,6.678,19.746,-19.048,1,109869,DH,20250115T125153000000
87,2308.003,46.5842986,7.9476776,6.44,19.798,-18.976,1,109869,DH,20250115T125153100000
88,2307.513,46.5842812,7.9477036,6.186,19.802,-19.152,1,109869,DH,20250115T125153200000
89,2307.03,46.5842637,7.9477293,5.963,19.732,-19.229,1,109869,DH,20250115T125153300000
90,2306.577,46.5842462,7.9477553,5.728,19.88,-19.175,1,109869,DH,20250115T125153400000
91,2306.146,46.5842287,7.9477811,5.498,19.746,-19.258,1,109869,DH,20250115T125153500000
92,2305.728,46.5842111,7.9478069,5.289,19.715,-19.416,1,109869,DH,20250115T125153600000
93,2305.274,46.5841933,7.9478329,5.17,19.854,-19.61,1,109869,DH,20250115T125153700000
94,2304.82,46.5841756,7.9478586,5.068,19.671,-19.575,1,109869,DH,20250115T125153800000
95,2304.385,46.5841577,7.9478843,4.955,19.678,-19.722,1,109869,DH,20250115T125153900000
96,2303.893,46.5841397,7.9479099,4.946,19.607,-19.958,1,109869,DH,20250115T125154000000
97,2303.422,46.5841217,7.9479353,4.909,19.459,-19.961,1,109869,DH,20250115T125154100000
98,2302.948,46.5841035,7.9479602,4.884,19.189,-20.233,1,109869,DH,20250115T125154200000
99,2302.477,46.584085,7.9479848,4.859,18.898,-20.452,1,109869,DH,20250115T125154300000
100,2301.961,46.5840663,7.9480091,4.912,18.629,-20.726,1,109869,DH,20250115T125154400000
101,2301.435,46.5840475,7.9480327,4.971,18.171,-20.949,1,109869,DH,20250115T125154500000
102,2300.876,46.5840285,7.9480556,5.072,17.655,-21.199,1,109869,DH,20250115T125154600000
103,2300.335,46.5840091,7.9480778,5.128,17.114,-21.568,1,109869,DH,20250115T125154700000
104,2299.765,46.5839893,7.9480991,5.221,16.388,-21.998,1,109869,DH,20250115T125154800000
